name;current_price;price_after;discount_rate;discount;category
        Чай Пиала голд кенийский 25 пакетиков      ;610;610;0;FALSE;Drinks
        Кофе Nescafe Classic натуральный растворимый порошкообразный 95 г      ;1713;1713;0;FALSE;Drinks
        Какао Nesquik быстрорастворимый 1000 г      ;2922;2922;0;FALSE;Drinks
        Кофе Jardin Bravo Brazilia зерно 250 г      ;2858;3572;19;TRUE;Drinks
        Jardin Mont Blanc зерно 250 г      ;2295;2700;15;TRUE;Drinks
        Чай Organic Farm Цейлонский листовой чай с ароматом бергамота 15×1,5 г      ;1556;1556;0;FALSE;Drinks
        Чай Organic Farm Earl grey листовой с бергамотом 200 г      ;2333;2333;0;FALSE;Drinks
        Чай Basilur черный Caramel Dream 25 пакетиков      ;1757;1757;0;FALSE;Drinks
        Чай черный Basilur Восточная коллекция Персидский Граф Грей 100 г      ;2534;2534;0;FALSE;Drinks
        Чай черный Basilur Магические фрукты Клюква картон 100 г      ;2460;2460;0;FALSE;Drinks
        Чай черный пакетированный Basilur Магические фрукты Ассорти 40 пакетиков      ;3446;3446;0;FALSE;Drinks
        Чай черный рассыпной Basilur Magic Fruits Манго и ананас 100 г      ;2460;2460;0;FALSE;Drinks
        Чай Basilur oriental collection golden crescent черный цейлонский байховый листовой 100 г      ;2534;2534;0;FALSE;Drinks
        Чай черный Basilur Восточная коллекция Морозный день 20 пакетиков      ;1757;1757;0;FALSE;Drinks
        Чай черный Basilur Восточная коллекция Золотой месяц 20 пакетиков      ;1757;1757;0;FALSE;Drinks
        Чай черный Basilur The island of tea Gold листовой 200 г      ;4055;4055;0;FALSE;Drinks
        Чай черный рассыпной Basilur Восточная коллекция Масала 100 г      ;4365;4365;0;FALSE;Drinks
        Чай черный рассыпной Basilur Восточная коллекция Восточная очарование 100 г      ;4365;4365;0;FALSE;Drinks
        Чай черный рассыпной Basilur Восточная коллекция Магия ночи 100 г      ;4365;4365;0;FALSE;Drinks
        Чай черный рассыпной Basilur Magic Fruits Малина и шиповник 100 г      ;2460;2460;0;FALSE;Drinks
        Чай черный рассыпной Basilur Magic Fruits Клубника и киви 100 г      ;2460;2460;0;FALSE;Drinks
        Чай Basilur черный Lemon & Lime 100 г      ;2460;2460;0;FALSE;Drinks
        Чай Basilur черный Winter Tea 100 г      ;2068;2068;0;FALSE;Drinks
        Чай KEW Splendid Ceylon 12x100 г      ;4830;4830;0;FALSE;Drinks
        Чай KEW Garden Afternoon 12x100 г      ;4530;4530;0;FALSE;Drinks
        Чай KEW Elegant Earl Grey 12x100 г      ;4530;4530;0;FALSE;Drinks
        Чай KEW Majestic Breakfast 12x100 г      ;4530;4530;0;FALSE;Drinks
        Чай Ahmad Tea Копилка London Icons: Английский завтрак 40 г      ;1870;1870;0;FALSE;Drinks
        Чай Ahmad Tea Копилка London Английский завтрак ж/б 40 г      ;1820;1820;0;FALSE;Drinks
        Чай Ahmad Tea Копилка Police phone box Английский завтрак 40 г      ;2730;2730;0;FALSE;Drinks
        Чай Ahmad Tea Шар Эрл Грей 30 г      ;1690;1690;0;FALSE;Drinks
        Чай Ahmad Tea Шар Английский чай №1 30 г      ;1733;1733;0;FALSE;Drinks
        Чай Ahmad Tea Шар Английский завтрак 30 г      ;1690;1690;0;FALSE;Drinks
        Чай Ahmad Tea Music box Английский завтрак ж/б 85 г      ;5307;5307;0;FALSE;Drinks
        Чай Ahmad Tea Колокольчик Зимние пряности 75 г      ;3375;3375;0;FALSE;Drinks
        Промо Чай Пиала gold кенийский классический гранулированный 500 г + Молоко мое 2.5%      ;2833;3333;15;TRUE;Drinks
        Чай Tess Banana Split черный 20 пирамидок      ;758;758;0;FALSE;Drinks
        Чай Tess Daiquiry Breeze зеленый, 20 пакетиков      ;682;757;9;TRUE;Drinks
        Чай черный Greenfield Earl Grey Fantasy 100 пакетиков      ;2860;2860;0;FALSE;Drinks
        Чай Greenfield Flying Dragon зеленый 100 пакетиков      ;3177;3177;0;FALSE;Drinks
        Чай черный Greenfield Golden Ceylon 100 пакетиков      ;2860;2860;0;FALSE;Drinks
        Кофе Jardin Classico в зернах 1 кг      ;8130;8130;0;FALSE;Drinks
        Чай Greenfield English Edition черный, 100 пакетиков      ;2852;2852;0;FALSE;Drinks
        Кофе Jardin Piazza del Caffe Crema Velutata в зернах 1 кг      ;7684;7684;0;FALSE;Drinks
        Чай черный Greenfield Kenyan Sunrise 100 пакетиков      ;2852;2852;0;FALSE;Drinks
        Кофе Movenpick Edle Komposition молотый 500 г      ;5115;5115;0;FALSE;Drinks
        Чай Пиала gold черный кенийский 100 пакетиков      ;1695;1695;0;FALSE;Drinks
        Чай Пиала вечерний черный 25 пакетиков      ;478;597;19;TRUE;Drinks
        Чай Пиала Earl Grey черный 25 пакетиков      ;478;597;19;TRUE;Drinks
        Чай Пиала с кофе и шоколадом черный 25 пакетиков      ;478;597;19;TRUE;Drinks
        Кофе Nescafe Gold натуральный растворимый сублимированный 95 г      ;1804;2255;20;TRUE;Drinks
        Какао Nesquik, 500 г      ;1720;1720;0;FALSE;Drinks
        Чай Пиала голд кенийский 25 пакетиков      ;610;610;0;FALSE;Drinks
        Кофе Nescafe Classic натуральный растворимый порошкообразный 95 г      ;1713;1713;0;FALSE;Drinks
        Какао Nesquik быстрорастворимый 1000 г      ;2922;2922;0;FALSE;Drinks
        Кофе Jardin Bravo Brazilia зерно 250 г      ;2858;3572;19;TRUE;Drinks
        Jardin Mont Blanc зерно 250 г      ;2295;2700;15;TRUE;Drinks
        Чай Organic Farm Цейлонский листовой чай с ароматом бергамота 15×1,5 г      ;1556;1556;0;FALSE;Drinks
        Чай Organic Farm Earl grey листовой с бергамотом 200 г      ;2333;2333;0;FALSE;Drinks
        Чай Basilur черный Caramel Dream 25 пакетиков      ;1757;1757;0;FALSE;Drinks
        Чай черный Basilur Восточная коллекция Персидский Граф Грей 100 г      ;2534;2534;0;FALSE;Drinks
        Чай черный Basilur Магические фрукты Клюква картон 100 г      ;2460;2460;0;FALSE;Drinks
        Чай черный пакетированный Basilur Магические фрукты Ассорти 40 пакетиков      ;3446;3446;0;FALSE;Drinks
        Чай черный рассыпной Basilur Magic Fruits Манго и ананас 100 г      ;2460;2460;0;FALSE;Drinks
        Чай Basilur oriental collection golden crescent черный цейлонский байховый листовой 100 г      ;2534;2534;0;FALSE;Drinks
        Чай черный Basilur Восточная коллекция Морозный день 20 пакетиков      ;1757;1757;0;FALSE;Drinks
        Чай черный Basilur Восточная коллекция Золотой месяц 20 пакетиков      ;1757;1757;0;FALSE;Drinks
        Чай черный Basilur The island of tea Gold листовой 200 г      ;4055;4055;0;FALSE;Drinks
        Чай черный рассыпной Basilur Восточная коллекция Масала 100 г      ;4365;4365;0;FALSE;Drinks
        Чай черный рассыпной Basilur Восточная коллекция Восточная очарование 100 г      ;4365;4365;0;FALSE;Drinks
        Чай черный рассыпной Basilur Восточная коллекция Магия ночи 100 г      ;4365;4365;0;FALSE;Drinks
        Чай черный рассыпной Basilur Magic Fruits Малина и шиповник 100 г      ;2460;2460;0;FALSE;Drinks
        Чай черный рассыпной Basilur Magic Fruits Клубника и киви 100 г      ;2460;2460;0;FALSE;Drinks
        Чай Basilur черный Lemon & Lime 100 г      ;2460;2460;0;FALSE;Drinks
        Чай Basilur черный Winter Tea 100 г      ;2068;2068;0;FALSE;Drinks
        Чай KEW Splendid Ceylon 12x100 г      ;4830;4830;0;FALSE;Drinks
        Чай KEW Garden Afternoon 12x100 г      ;4530;4530;0;FALSE;Drinks
        Чай KEW Elegant Earl Grey 12x100 г      ;4530;4530;0;FALSE;Drinks
        Чай KEW Majestic Breakfast 12x100 г      ;4530;4530;0;FALSE;Drinks
        Чай Ahmad Tea Копилка London Icons: Английский завтрак 40 г      ;1870;1870;0;FALSE;Drinks
        Чай Ahmad Tea Копилка London Английский завтрак ж/б 40 г      ;1820;1820;0;FALSE;Drinks
        Чай Ahmad Tea Копилка Police phone box Английский завтрак 40 г      ;2730;2730;0;FALSE;Drinks
        Чай Ahmad Tea Шар Эрл Грей 30 г      ;1690;1690;0;FALSE;Drinks
        Чай Ahmad Tea Шар Английский чай №1 30 г      ;1733;1733;0;FALSE;Drinks
        Чай Ahmad Tea Шар Английский завтрак 30 г      ;1690;1690;0;FALSE;Drinks
        Чай Ahmad Tea Music box Английский завтрак ж/б 85 г      ;5307;5307;0;FALSE;Drinks
        Чай Ahmad Tea Колокольчик Зимние пряности 75 г      ;3375;3375;0;FALSE;Drinks
        Промо Чай Пиала gold кенийский классический гранулированный 500 г + Молоко мое 2.5%      ;2833;3333;15;TRUE;Drinks
        Чай Tess Banana Split черный 20 пирамидок      ;758;758;0;FALSE;Drinks
        Чай Tess Daiquiry Breeze зеленый, 20 пакетиков      ;682;757;9;TRUE;Drinks
        Чай черный Greenfield Earl Grey Fantasy 100 пакетиков      ;2860;2860;0;FALSE;Drinks
        Чай Greenfield Flying Dragon зеленый 100 пакетиков      ;3177;3177;0;FALSE;Drinks
        Чай черный Greenfield Golden Ceylon 100 пакетиков      ;2860;2860;0;FALSE;Drinks
        Кофе Jardin Classico в зернах 1 кг      ;8130;8130;0;FALSE;Drinks
        Чай Greenfield English Edition черный, 100 пакетиков      ;2852;2852;0;FALSE;Drinks
        Кофе Jardin Piazza del Caffe Crema Velutata в зернах 1 кг      ;7684;7684;0;FALSE;Drinks
